day,store,avg_diff,roi,roi_30day_expectation
0,Store_A,112.73436094838584,0.26167100882941996,0.44859980451874465
0,Store_B,35.84354210343782,0.22347944656142238,0.2204575686896072
0,Store_C,18.543253692389868,0.3248821997735688,0.5085836121257133
0,Store_D,-25.28569936473328,0.20591588403830352,0.37290254417388885
0,Store_E,108.4789539991574,0.3894028616583454,0.6560085593419364
1,Store_A,135.71457794607142,0.3066837254415857,0.4871839334281848
1,Store_B,104.89538778598958,0.548609561828889,0.380824429764541
1,Store_C,12.110629711053832,0.2958826752372613,0.48588510332947454
1,Store_D,100.06321979334044,0.3316692259154478,0.4867687991822518
1,Store_E,108.44420579758469,0.3893345053492333,0.6559509810235957
2,Store_A,139.01679727732417,0.31315197867713457,0.5037416269122393
2,Store_B,50.97988018603399,0.2947487847938303,0.35080402201091637
2,Store_C,29.46439811617404,0.37411685060983757,0.51914257127319
2,Store_D,107.8471950969346,0.33947831524857336,0.5294381638523397
2,Store_E,80.70303471368565,0.3347623554274013,0.6252867494188349
3,Store_A,150.88522755700964,0.3363993783367867,0.5219841098529632
3,Store_B,73.19705531869347,0.3993581929913629,0.36159253939027586
3,Store_C,25.24947210202623,0.35511514139744654,0.5283347960160596
3,Store_D,-7.357225513383948,0.22390220188378102,0.4984473214704027
3,Store_E,90.04284434674624,0.35313553405044007,0.6176927395895988
4,Store_A,134.98360972328595,0.30525193454648425,0.5222499777073548
4,Store_B,124.46032464651913,0.6407309253317339,0.4156874302889652
4,Store_C,-15.78475635454022,0.170124829759878,0.4759318817447363
4,Store_D,-59.47676050722357,0.1716145096836369,0.4609147787533662
4,Store_E,134.8525880468284,0.441284806615903,0.6428365146596253
5,Store_A,88.25135484311846,0.2137146898903379,0.49627250405784845
5,Store_B,97.89686345028868,0.515657060683166,0.4311869205344885
5,Store_C,21.191464078466534,0.33682084911653654,0.484488710143337
5,Store_D,265.2682669611897,0.49740728664917827,0.5342252706983381
5,Store_E,12.204127841196469,0.200012001737513,0.5918555533792571
6,Store_A,109.81663474422288,0.25595588513006123,0.4880624309677465
6,Store_B,100.46395000780868,0.5277441691463499,0.4439613660225131
6,Store_C,35.45715463960829,0.40113336678514694,0.5049832149820563
6,Store_D,1.4077333739547573,0.2326954398223437,0.5181072139265223
6,Store_E,63.258156237908345,0.3004449677198288,0.5796112469496969
7,Store_A,97.40393212566012,0.2316423868973543,0.4766945976963437
7,Store_B,92.01454805001715,0.48796022122543137,0.44863645121705914
7,Store_C,23.51913887995801,0.34731446147663253,0.5098228097790127
7,Store_D,149.0858071980973,0.3808499786097602,0.5395561548101185
7,Store_E,37.60578477082379,0.24998188318318615,0.559801421047232
8,Store_A,146.24515557614316,0.3273105936157447,0.4860763154872952
8,Store_B,32.02357161271711,0.2054931431731529,0.4213117872144942
8,Store_C,45.809827966111634,0.44780523895106156,0.5310660823190605
8,Store_D,56.5899675717852,0.28805571264506685,0.5375669528632048
8,Store_E,107.69667575209756,0.3878639718382283,0.57020304810222
9,Store_A,163.26215096169952,0.36064279369713326,0.49929604780182535
9,Store_B,90.09867983665902,0.47893936961908845,0.42642692604061294
9,Store_C,20.88402616593967,0.33543485899592895,0.5304697908542562
9,Store_D,-56.295938671301826,0.1748055940461476,0.5154666065079414
9,Store_E,152.0988529498349,0.4752114837209209,0.5932393714048193
10,Store_A,228.23784409629775,0.4879145449622006,0.5299476766105383
10,Store_B,150.48105718568485,0.7632493560293886,0.456108908810029
10,Store_C,16.96039028048509,0.31774634254262535,0.5274646148960506
10,Store_D,46.33478578903808,0.27776744379201224,0.5143352639235406
10,Store_E,37.69198632412323,0.2501514580030783,0.5776192753133059
11,Store_A,171.55500884042922,0.37688650721984807,0.5396288122329241
11,Store_B,120.32662899379574,0.6212674492904238,0.46917205824166014
11,Store_C,12.841698149937953,0.29917847446206475,0.5225380612120393
11,Store_D,41.57834790651904,0.2729956598534246,0.5126723581880631
11,Store_E,115.0209931577893,0.4022722946278342,0.5859584260024767
12,Store_A,130.78753022955274,0.29703282429384587,0.5372898950112472
12,Store_B,72.21707265116434,0.3947439516991222,0.46303622635964964
12,Store_C,21.034382937578854,0.33611269667165844,0.5228170012670037
12,Store_D,139.33741356935272,0.37107013299974295,0.5249274051597032
12,Store_E,145.2947823025711,0.46182658506908547,0.6007321914071811
13,Store_A,172.5974210566912,0.378928341972252,0.5453135993362783
13,Store_B,47.435141970120895,0.27805841057803965,0.4495549615261902
13,Store_C,16.69313122609055,0.3165414865572683,0.5208676958537348
13,Store_D,105.31028191730884,0.3369332170336633,0.5310160089189964
13,Store_E,168.67017832666676,0.5078104266470471,0.6189287617656364
14,Store_A,161.7862085204778,0.35775177753095555,0.5498471846907782
14,Store_B,87.26163979686261,0.4655811871398256,0.450203672202455
14,Store_C,34.829880391285855,0.3983054920317028,0.5277114078351414
14,Store_D,17.598577487219025,0.24893852168320338,0.5256692228065916
14,Store_E,176.18822688694874,0.5225998553957653,0.6363601260897499
15,Store_A,163.69291678870366,0.3614865603203594,0.5542142458474588
15,Store_B,101.83172523903848,0.5341843289160702,0.4550010123899807
15,Store_C,39.89877159314884,0.4211570430016958,0.5359354516594672
15,Store_D,134.1794383544665,0.36589551621845695,0.5342284599635003
15,Store_E,93.16474930663762,0.3592769137707716,0.6344161683133719
16,Store_A,166.05893502740037,0.36612102084300796,0.558534897467984
16,Store_B,90.0957122087155,0.47892539656441036,0.45602738762374345
16,Store_C,27.87580237352248,0.36695515091295416,0.5382007954158119
16,Store_D,26.76651326140921,0.25813603666349255,0.5303015164415843
16,Store_E,89.47840119732027,0.3520251672213084,0.6319822835708566
17,Store_A,157.7004820981897,0.3497488223969891,0.560816146931052
17,Store_B,150.63754321113868,0.7639861693468405,0.47256228757069685
17,Store_C,24.56266847000265,0.3520188965623246,0.5389154448108702
17,Store_D,219.61586619434385,0.4516075940813801,0.5462757077999192
17,Store_E,112.7929612112937,0.3978893328182168,0.6341113408944187
18,Store_A,210.40363138966725,0.45298161275161736,0.572171936229878
18,Store_B,62.759186122618566,0.3502115614810613,0.46587353655672703
18,Store_C,21.559626699346115,0.33848059807567454,0.5384394261184987
18,Store_D,163.89714455392092,0.39570910290596395,0.5552405554174276
18,Store_E,99.98466632303534,0.3726929852389772,0.6337822293683812
19,Store_A,154.50154832335323,0.34348288071844435,0.5730061030311993
19,Store_B,78.93566036316213,0.4263783732796651,0.46361050504356616
19,Store_C,38.9086399256854,0.4166933361741103,0.5441328769883419
19,Store_D,58.98799871609478,0.29046148073902306,0.5537790303149052
19,Store_E,48.77487079191332,0.2719535957323547,0.6250004850652259
20,Store_A,149.86998070097752,0.3344107539897422,0.5730202090433764
20,Store_B,78.91377129980789,0.4262753087834,0.4615581588715008
20,Store_C,-9.733364812161977,0.19740568404596293,0.5329373479404526
20,Store_D,225.84967402032535,0.45786151451406043,0.566892527586184
20,Store_E,83.667361353222,0.34059374867683595,0.6225615171215592
21,Store_A,116.73896896955594,0.2695150725307283,0.5679759903753022
21,Store_B,142.32172875098115,0.7248312171909843,0.47307961009611393
21,Store_C,20.32471994944294,0.3329133973971062,0.532401830791357
21,Store_D,71.70801848534347,0.30322254007220467,0.5660846691766214
21,Store_E,71.29771096943385,0.316260298110413,0.6184809366380608
22,Store_A,129.5882457907954,0.294683714597249,0.5652464105868595
22,Store_B,78.30017005203815,0.42338617175246807,0.47067011249042817
22,Store_C,28.50508524655374,0.3697920809386634,0.534422939863162
22,Store_D,67.48199061722312,0.2989828774500492,0.5650132419323113
22,Store_E,29.108103722331567,0.23326533135616595,0.6086761592426937
23,Store_A,150.6283241991819,0.3358961664635578,0.5656881797080495
23,Store_B,132.1738073698112,0.6770498028671287,0.4788878065274105
23,Store_C,43.15715252343663,0.4358464602613834,0.5405841303414879
23,Store_D,-124.40609715038384,0.10647568660015425,0.5495052617486561
23,Store_E,94.0516745933438,0.36102166418412673,0.6086561567767318
24,Store_A,107.96554561013438,0.25233004684380933,0.5603640917038718
24,Store_B,114.2827167526599,0.5928097322778939,0.48312404581830337
24,Store_C,14.808221568915828,0.30804394589414874,0.5382497385225535
24,Store_D,-8.866963112251463,0.22238759330406324,0.5436343280784282
24,Store_E,78.1678899385095,0.3297752443812942,0.6065321799622251
25,Store_A,90.37685818369732,0.21787803958966082,0.5531778820140495
25,Store_B,138.5915403675467,0.7072676522045985,0.49137712153574414
25,Store_C,30.076286390790145,0.3768753623905189,0.5402392021187448
25,Store_D,5.874350219710868,0.23717646765258968,0.539245075947308
25,Store_E,162.76446786108949,0.49619277301780024,0.6153544986388987
26,Store_A,130.60836812504465,0.29668188883319835,0.5515276366295068
26,Store_B,48.078210641967615,0.2810862947618114,0.4834478007372671
26,Store_C,38.003578870339695,0.4126131442714731,0.5441533482490001
26,Store_D,107.81516690966092,0.33944618372633134,0.5420403955322671
26,Store_E,51.38064752820936,0.2770796532547966,0.609851849417045
27,Store_A,172.6144425075248,0.3789616828994842,0.5550330393964539
27,Store_B,133.00764991562957,0.6809759444547577,0.49017351577793367
27,Store_C,16.424977384993635,0.3153325966987973,0.5423490958423176
27,Store_D,179.38094162357368,0.41124285652374243,0.5492796171680261
27,Store_E,101.1679951534521,0.3750208176922298,0.6106349909017971
28,Store_A,173.9765299765337,0.3816296845658592,0.5584544119921564
28,Store_B,64.05726601363712,0.3563235612461872,0.4853918556447639
28,Store_C,73.21011247097934,0.5713310699503867,0.5544882493519717
28,Store_D,-30.50264356807801,0.2006821080124418,0.5428708185924042
28,Store_E,111.903246775221,0.39613909561856386,0.6125909144456675
29,Store_A,191.9825259439189,0.41689909885734877,0.563663182229147
29,Store_B,121.32643182068648,0.625975013659465,0.48979581415358076
29,Store_C,59.67975803801698,0.5103335910829624,0.5626351960503276
29,Store_D,87.28436210568861,0.3188491388306271,0.5440224102697155
29,Store_E,93.20974672555,0.3593654322361078,0.6123514147819491
30,Store_A,179.14076972939813,0.5202947952141557,0.571096339299502
30,Store_B,134.78240737409746,0.34687301157358025,0.5051142705056516
30,Store_C,27.232185697743652,0.41589831908802255,0.5646792120965081
30,Store_D,-31.891073100064908,0.1504293356274397,0.5436223913065289
30,Store_E,90.0407998448294,0.23620313568855764,0.6103145939558183
31,Store_A,276.93783661147484,0.7747156689506907,0.5869040705549146
31,Store_B,92.06304948052949,0.24565717788339209,0.5031274717518003
31,Store_C,34.226124149185274,0.4519185383064431,0.5698817416447775
31,Store_D,-56.447428106521805,0.13183367460002687,0.5341441650003166
31,Store_E,111.90876641302906,0.2649773754978666,0.6106973160632411
32,Store_A,143.15750920957228,0.4266836791222755,0.5873675583829792
32,Store_B,130.2940776117426,0.3362387216129246,0.5154074900038952
32,Store_C,14.90513994660917,0.3524115021315704,0.5664567686675762
32,Store_D,16.50380457654859,0.1870770685870251,0.5286124434302744
32,Store_E,97.3917438300832,0.24587563195824197,0.6125408796870726
33,Store_A,233.3113024981028,0.661220435595639,0.5965938660990077
33,Store_B,86.81649658772406,0.23322641461283924,0.5175161539353896
33,Store_C,33.42066080361213,0.4477702366761985,0.5683789888912032
33,Store_D,49.78901791951678,0.2122827859823065,0.5320731985614747
33,Store_E,112.3344446287455,0.26553749008476357,0.6150033819159902
34,Store_A,129.15380453556668,0.3902527830606894,0.5959413107441054
34,Store_B,77.14955085363647,0.21032232569485476,0.510191145493597
34,Store_C,53.06309245531754,0.54893279322278,0.5845750078755442
34,Store_D,146.87545924943163,0.28580292172127053,0.5445698118199809
34,Store_E,147.82998804324305,0.31224312570868756,0.6164369656880145
35,Store_A,243.1887132552156,0.6869167019070765,0.6132841206066421
35,Store_B,74.60138342312447,0.2042849013612767,0.5065843647505548
35,Store_C,66.53244985865005,0.618302749759828,0.595241186690988
35,Store_D,31.57344350215464,0.1984887743223589,0.5304173407066274
35,Store_E,118.07425856100588,0.27309003421512856,0.628132197505169
36,Store_A,162.48518307667155,0.4769649792607706,0.6191795394315585
36,Store_B,85.39526461764282,0.22985906112692517,0.5042513179867691
36,Store_C,37.50275009365097,0.4687938347700675,0.5957224000241664
36,Store_D,83.78839587538224,0.23802931503533262,0.5354062828196509
36,Store_E,115.12063220761333,0.2692036027659785,0.6338613269107287
37,Store_A,175.51238652516977,0.5108554893688805,0.6279225571723436
37,Store_B,61.411751752709336,0.17303444181753494,0.49951316379378147
37,Store_C,39.02126294848739,0.47661448779653537,0.5993691762132805
37,Store_D,138.00224076881693,0.2790835465108901,0.5347350661816374
37,Store_E,111.91216072000404,0.2649818417843217,0.6420697827453421
38,Store_A,69.192463126492,0.23426224716755925,0.6192977154411675
38,Store_B,145.28850480102102,0.37176531947169406,0.5170496893089955
38,Store_C,18.07709235696387,0.368747708399989,0.5928452263705781
38,Store_D,220.0309398969226,0.3412009854836042,0.5446329903432968
38,Store_E,84.327871165469,0.22868596762811072,0.6394882842143379
39,Store_A,231.07914194598317,0.6554134287385186,0.6268887650895134
39,Store_B,123.37845851928029,0.31985340623268677,0.5222023139703124
39,Store_C,11.70458764136913,0.3359280005315523,0.5906858217823515
39,Store_D,57.285431702090925,0.21795955558371194,0.5515114356568548
39,Store_E,150.369677180817,0.31558489157693803,0.6392972661119348
40,Store_A,176.27807799268328,0.5128474498477391,0.6210726833305868
40,Store_B,105.38865884668937,0.2772298121160037,0.5152207710359309
40,Store_C,33.401099601839384,0.4476694924702087,0.5945533941885726
40,Store_D,143.974995327732,0.28360650275371674,0.5574244902318116
40,Store_E,132.98281951009164,0.29270697055087885,0.6498238270652706
41,Store_A,204.39081682057244,0.5859832585560206,0.624748137593643
41,Store_B,118.96058011198484,0.3093860380842622,0.5150092691138746
41,Store_C,22.933827236175116,0.393760890350265,0.596927503432342
41,Store_D,-53.24022808394459,0.13426237399174346,0.5516823127293236
41,Store_E,111.27272209430726,0.2641404576390811,0.649409764111887
42,Store_A,154.8621227793551,0.45713344726065314,0.6274429110516928
42,Store_B,98.349689408191,0.2605522402804816,0.5190553166207144
42,Store_C,23.602832291647744,0.39720640376501165,0.5975317148233719
42,Store_D,175.05205170171817,0.3071400608045142,0.5538451778583442
42,Store_E,138.14302880743966,0.2994968611118072,0.6486197262187056
43,Store_A,123.32170913158949,0.3750804792718255,0.6219272671068335
43,Store_B,109.2262008981377,0.2863221776666804,0.5286222712906278
43,Store_C,28.08571365610184,0.4202941633440977,0.6002117474533922
43,Store_D,102.4800268697345,0.25218382754050955,0.5536737786710993
43,Store_E,91.41710439369994,0.23801410046282406,0.6400857553801793
44,Store_A,198.1774482273581,0.5698190655313069,0.6260006962485629
44,Store_B,126.23955627587854,0.3266322626804992,0.5346571243349302
44,Store_C,8.858495298517989,0.3212700405255935,0.5941021441283298
44,Store_D,18.781992550991312,0.1888022599404783,0.5537454458447972
