round,regret1_mean,regret1_std,regret2_mean,regret2_std
0,2.9090909090909105,1.3322676295501878e-15,0.0,0.0
1,4.619090909090908,1.872360732002196,1.1392424242424242,1.3846788819291667
2,6.47772727272727,3.0553400955005894,1.660151515151515,1.7015256145283955
3,8.02590909090909,3.8774312820612873,2.3751515151515155,1.9251788702033175
4,9.325909090909093,4.218231068482077,2.904242424242424,2.1993058425704173
5,11.234999999999996,5.120216191038736,3.358181818181818,2.531314912895292
6,12.664090909090907,5.497903037515062,3.671212121212119,2.8577745841687774
7,13.595909090909096,5.904917739680774,4.150757575757574,3.076163859567479
8,15.08954545454546,6.405703343941127,4.273939393939393,3.256150273029635
9,16.215,6.951201974068767,4.595757575757575,3.4331533826440563
10,17.217727272727274,7.260348257362165,5.1481818181818175,3.698101900649161
11,18.219545454545457,7.63209581767996,5.506363636363634,3.86227615985525
12,19.281818181818196,8.070502867165441,5.883939393939394,4.026190781997234
13,20.37909090909091,8.555992583616998,6.088181818181819,4.009854928459519
14,21.285454545454545,9.216655512873158,6.2678787878787885,4.125565258874735
15,22.122272727272733,9.177703162043244,6.53469696969697,4.133809453938248
16,22.845454545454537,9.251883882318285,6.696515151515152,4.053703118893252
17,23.89545454545454,9.634355494018473,6.8840909090909115,4.253817696001706
18,24.66545454545454,9.651100481078194,7.203787878787879,4.229993897166314
19,25.271363636363645,9.678128735785979,7.461969696969699,4.346411444766735
20,26.066363636363644,9.987834376740045,7.827272727272729,4.511365099356045
21,26.997272727272733,10.288752223377216,7.931666666666667,4.620402559491316
22,27.96727272727273,10.246515392363904,8.09666666666667,4.568249298461343
23,28.859545454545458,10.44970262339342,8.339848484848487,4.661599598064185
24,29.52772727272726,10.322890185256236,8.59939393939394,4.687665427751263
25,29.90590909090909,10.293527323132052,8.858181818181817,4.702576575270305
26,30.22227272727275,10.087747037334761,9.229242424242422,4.933711480835181
27,31.16272727272727,10.176090474999322,9.433030303030304,4.983907611307943
28,31.685000000000013,10.405801892047002,9.755757575757576,4.895768623334146
29,32.562272727272735,10.700317935726021,10.022424242424242,4.820050847706067
30,33.53000000000001,10.660474265727952,10.145454545454546,4.805591039004439
31,34.31409090909091,10.982822980446995,10.33333333333333,4.867451067017228
32,35.20909090909092,10.919829941460325,10.543636363636367,5.094010725439308
33,35.68681818181817,11.001365232709583,10.82969696969697,5.195456145001829
34,36.395454545454555,11.171121084340276,11.075303030303033,5.2310124764643415
35,37.00772727272727,11.44443105937239,11.330909090909092,5.336533870944621
36,37.440909090909095,11.741215284783614,11.545303030303032,5.266080142655492
37,37.705909090909095,12.107639578259045,11.94651515151515,5.246372858274946
38,38.149090909090894,12.152694290255004,12.183787878787877,5.276344394548238
39,39.0240909090909,12.237659419098541,12.231818181818188,5.207527265448127
40,39.60136363636364,12.078859092789807,12.420909090909095,5.232787859133603
41,40.22863636363636,12.506656830769947,12.679696969696971,5.372804191966777
42,40.76045454545454,12.79706005590269,12.896818181818189,5.469940687510715
43,41.415000000000006,13.21589897599863,13.10560606060607,5.4674222815654785
44,42.10727272727273,13.144886382792695,13.317121212121213,5.46676755895273
45,42.47909090909091,13.137397600075872,13.596363636363636,5.464444519131196
46,43.00636363636363,13.53073180969105,13.810909090909092,5.480605457427273
47,43.69681818181818,13.42115644381125,13.948939393939392,5.413092338387718
48,44.1668181818182,13.581130649203839,14.171212121212125,5.439545241417258
49,44.594545454545454,13.87914137435224,14.335454545454539,5.456087332577827
50,45.07772727272727,13.952974882004598,14.624090909090905,5.494353765566404
51,45.80454545454544,14.204481454401275,14.87075757575758,5.604915302746703
52,46.5881818181818,14.417684303006396,14.962424242424246,5.713793855258139
53,47.23318181818182,14.67791765665474,15.211060606060606,5.747619883088779
54,47.45909090909092,14.65671439509906,15.509242424242432,5.597399080755079
55,48.02454545454544,14.902830476065512,15.761818181818187,5.600548100554973
56,48.59000000000001,14.776221936298324,16.018333333333338,5.597822897266788
57,48.89409090909089,14.911797225271116,16.359242424242428,5.5680333086771405
58,49.06772727272728,14.600404012014518,16.654242424242423,5.565577572813825
59,49.68499999999998,14.499879245721191,16.87606060606061,5.5958110152393115
60,50.101818181818174,14.564781364591346,17.120757575757576,5.628780927031882
61,50.572272727272754,14.37394062930817,17.327272727272728,5.59149828545236
62,51.28727272727273,14.307134092836813,17.600151515151516,5.654627015147924
63,51.538636363636314,14.356337868114975,17.696515151515154,5.6726117149425255
