round,regret1_mean,regret1_std,regret2_mean,regret2_std
218,33.91590909090895,4.337009599669495,7.949141414141426,2.4059397741457857
219,34.10282828282815,4.324440707172858,7.96010101010102,2.3930586433353054
220,34.25308080808066,4.3522544868087305,8.000505050505055,2.4156668081393473
221,34.456666666666514,4.376101326537126,8.023181818181822,2.413115467621785
222,34.612575757575605,4.354877473348285,8.024898989898995,2.4168509218043863
223,34.76671717171703,4.362175488193541,8.068535353535358,2.439513690412419
224,34.89464646464632,4.360682339294842,8.106515151515156,2.45349866432557
225,35.05191919191904,4.352575246260463,8.136515151515159,2.46525363598676
226,35.24838383838371,4.363755632255153,8.136919191919198,2.465946512462568
227,35.477272727272585,4.3893692417677865,8.132727272727285,2.5064617114954553
228,35.66242424242409,4.443761065459853,8.16409090909092,2.5097488213993957
229,35.868737373737204,4.442527335322644,8.177323232323246,2.530392536068901
230,36.05873737373721,4.43670168390389,8.179949494949502,2.510736526564654
231,36.21767676767659,4.461119802110963,8.197171717171726,2.5277879110585113
232,36.387727272727105,4.4483971091425945,8.18222222222223,2.5265288370595416
233,36.494898989898836,4.483575411665823,8.250606060606072,2.5475162786287773
234,36.69252525252508,4.4798246431966655,8.273484848484857,2.5104204189801926
235,36.859999999999836,4.462884100722268,8.294141414141416,2.4934479103000124
236,37.031818181818004,4.450001146408859,8.336868686868687,2.470703612161743
237,37.22555555555535,4.447143304763685,8.372525252525257,2.479053985370509
238,37.396616161615974,4.461842522723268,8.401363636363635,2.4807400599984484
239,37.539494949494774,4.463845532390977,8.459494949494957,2.4894158135485664
240,37.718080808080614,4.466586852669174,8.476818181818185,2.5054089120236123
241,37.92065656565638,4.474586282923347,8.469040404040411,2.5014151341184148
242,38.08611111111095,4.518467664281715,8.501212121212127,2.5024665028931494
243,38.3046969696968,4.510510125154709,8.514595959595967,2.5144456531527886
244,38.5146464646463,4.513922984966893,8.551919191919197,2.5093773808062734
245,38.68373737373718,4.54181008667039,8.563232323232326,2.521589513000544
246,38.92404040404023,4.584259940282752,8.574343434343438,2.5304342876095096
247,39.11772727272709,4.585648756768964,8.584797979797985,2.5320206568617976
248,39.27863636363617,4.567940568812126,8.630303030303043,2.518297695535315
249,39.45095959595942,4.548046976491905,8.639898989899002,2.5139176418509073
250,39.621868686868496,4.598084682137487,8.683181818181827,2.5233568495810386
251,39.79681818181798,4.602136090307906,8.715656565656577,2.5116850173468577
252,39.96555555555535,4.624628001761624,8.739949494949506,2.5280514281891207
253,40.17747474747454,4.6232790553402925,8.743232323232334,2.540119441053694
254,40.38393939393919,4.61096617538045,8.733787878787894,2.524392105436401
255,40.58020202020182,4.6465123120084355,8.75530303030304,2.5437817550418864
256,40.753787878787655,4.6371605560019455,8.773535353535365,2.5359146346800188
257,40.9170707070705,4.650839518156942,8.76267676767678,2.554471612558145
258,41.0792424242422,4.704246817080096,8.791313131313144,2.5587899123869353
259,41.282626262626046,4.724291715273149,8.79136363636365,2.57506909941236
260,41.473535353535134,4.73688169786507,8.81095959595961,2.551371715439352
261,41.66202020201999,4.778432252780025,8.833737373737387,2.5522865745237335
262,41.82262626262604,4.814162039995287,8.870454545454555,2.5273776285466103
263,41.99186868686845,4.84845874861448,8.90383838383839,2.516060129578711
264,42.17161616161593,4.856838499075412,8.93398989898991,2.5339957987718016
265,42.33696969696949,4.850288494486349,8.957373737373745,2.536109722636746
266,42.51767676767654,4.859227078164104,8.99171717171718,2.5601065916552694
267,42.70287878787853,4.904584957386685,9.019242424242435,2.5357181812506524
268,42.923333333333076,4.879355289379492,9.031919191919204,2.5318355487257325
269,43.13994949494925,4.881626121691426,9.05429292929294,2.4934153029473918
270,43.30313131313107,4.909390240073957,9.089444444444458,2.5139549600924473
271,43.466515151514926,4.945045137157945,9.089696969696984,2.5006138538276113
272,43.6194444444442,4.919951529875111,9.095808080808096,2.495473655220934
273,43.80025252525228,4.955682865303508,9.116010101010117,2.4997509778026856
274,44.00838383838359,4.966825986643122,9.10601010101012,2.50581300457488
275,44.21323232323207,4.973546313482317,9.131919191919206,2.5114718204730404
276,44.42015151515125,5.011390591150877,9.157323232323238,2.5319753314706013
277,44.56853535353511,5.041506896157275,9.178282828282832,2.5581784260493245
278,44.74191919191893,5.063062595568814,9.193888888888896,2.570486971883986
279,44.90898989898964,5.095139835557311,9.18818181818183,2.579818903516561
280,45.1165151515149,5.103252195274534,9.208737373737382,2.556390654367415
281,45.30656565656539,5.140117838804468,9.238181818181827,2.5690472822378574
282,45.48974747474721,5.136284350023188,9.264595959595974,2.567141848670791
283,45.71232323232297,5.152531832732072,9.245707070707086,2.584090933768461
284,45.94111111111086,5.13263360982215,9.242777777777796,2.582714239531215
285,46.14590909090882,5.155672708080819,9.25525252525254,2.590402752421555
286,46.328030303030026,5.144596184199441,9.264848484848494,2.6179991713633433
287,46.502575757575485,5.165075759242462,9.306161616161626,2.635292632411648
288,46.69121212121183,5.136948111914234,9.331717171717179,2.6281638300998718
289,46.928181818181535,5.152212251309364,9.32560606060607,2.635142181438489
290,47.122070707070385,5.174919998178907,9.328888888888896,2.620111607981982
291,47.3280808080805,5.17713922884415,9.345151515151528,2.6228576625754836
292,47.522121212120936,5.205617505827484,9.35949494949496,2.640603172338477
293,47.71459595959564,5.2145991630891775,9.364292929292933,2.626043760790846
294,47.89525252525222,5.2202095754315385,9.379141414141424,2.6329098332223047
295,48.08116161616131,5.213855187598992,9.3859090909091,2.6141508882121345
296,48.273989898989605,5.230086412747615,9.4159090909091,2.610559832295792
297,48.45853535353506,5.278140497661015,9.425050505050514,2.6272735738778428
298,48.66247474747446,5.258942033004259,9.451111111111123,2.6358882345467656
299,48.83924242424212,5.242093762330033,9.464898989899002,2.63521467426303
300,49.03787878787846,5.259768631269238,9.45929292929294,2.641127398152586
301,49.195252525252215,5.2622742771836775,9.509292929292945,2.651686547610987
302,49.378535353535014,5.280028246452671,9.517626262626278,2.6595305971436534
303,49.51868686868658,5.273624120677045,9.542929292929308,2.6480175584960133
304,49.718232323232,5.304854005559784,9.55237373737375,2.646619015372155
305,49.896414141413814,5.3012801101762195,9.548535353535366,2.6495807176396733
306,50.10494949494916,5.353606040127915,9.54257575757577,2.6545056973753804
307,50.308333333333024,5.399112327466342,9.580555555555568,2.6829478279583276
308,50.54030303030271,5.3608932179512445,9.591262626262637,2.697430185690252
309,50.71984848484817,5.3823965442386585,9.601818181818196,2.6884857593061926
310,50.949696969696625,5.395048495665661,9.597777777777793,2.704253162109506
311,51.14580808080777,5.382304140887378,9.612121212121226,2.701236552084144
312,51.34777777777745,5.398073786266643,9.623232323232337,2.6985821608786535
313,51.558181818181474,5.416555765387709,9.619545454545467,2.686734926324204
314,51.75303030302997,5.409976466947042,9.64727272727274,2.659524864107496
315,51.918484848484496,5.388351720313893,9.6538383838384,2.639105294881936
316,52.11838383838346,5.378580036767767,9.629696969696987,2.62759531842958
317,52.330353535353204,5.3798450658790955,9.638636363636381,2.648159047274038
318,52.48686868686834,5.355154510244181,9.683686868686886,2.6413407154172748
319,52.69323232323195,5.326858760341497,9.700101010101026,2.640296978732623
320,52.88545454545416,5.328890619746325,9.681010101010115,2.6421790151245648
321,53.088737373737,5.2972492902791055,9.686414141414163,2.6237251820134833
322,53.27368686868651,5.32588958148779,9.665959595959613,2.6373280890014312
323,53.47808080808044,5.335056645937826,9.680454545454573,2.6381460802697974
324,53.72292929292893,5.3507576660941,9.703737373737395,2.641037230964649
325,53.97020202020164,5.379250774409944,9.699696969696992,2.6338973544828534
326,54.17797979797943,5.421235323184517,9.723838383838402,2.6360827359157253
327,54.3827777777774,5.433409681663873,9.714545454545473,2.6408163643652114
328,54.60772727272686,5.462644149257555,9.71141414141416,2.6413357289866135
329,54.750606060605676,5.493160999232873,9.720858585858608,2.6287611323220625
330,54.93045454545414,5.500323559274318,9.750606060606087,2.6117083876208897
331,55.10803030302992,5.507798493775487,9.771212121212148,2.6223348153287853
332,55.31257575757537,5.497701929438165,9.8127777777778,2.6427302527803422
333,55.49010101010061,5.4972518627998515,9.839191919191938,2.6403518461837434
334,55.66348484848446,5.5164639655947525,9.861363636363658,2.642619360691513
335,55.863838383837994,5.509039557420108,9.87757575757578,2.632196881391286
336,56.089696969696575,5.526149038119649,9.893383838383862,2.6415637108318957
337,56.26757575757532,5.536095116401331,9.898636363636394,2.657190967520743
338,56.47308080808038,5.547223644465561,9.933686868686898,2.675304980101824
339,56.63863636363596,5.521048452069643,9.940353535353557,2.6806310689392925
340,56.8579797979794,5.509802660218898,9.93843434343437,2.683359493072913
341,57.061414141413714,5.532972314626624,9.93510101010104,2.6676568194459023
342,57.25949494949452,5.544147367600332,9.958383838383867,2.6497817441255402
343,57.474898989898584,5.585684713123052,9.97530303030306,2.657311979411331
344,57.70994949494907,5.571355917733559,9.97414141414144,2.6652840462202407
345,57.92848484848443,5.608852145089093,9.968232323232357,2.6780664178268863
346,58.135404040403635,5.6224372091558825,9.981666666666698,2.6712836576169114
347,58.37792929292884,5.630392281234695,10.000555555555588,2.678666650116589
348,58.53833333333287,5.660784821464108,10.0386868686869,2.6785147928965873
349,58.73090909090868,5.675730254967178,10.061313131313167,2.6863546652692
350,58.92767676767631,5.6681594695516155,10.066666666666706,2.6773710011898846
351,59.100505050504616,5.7107414448755085,10.103636363636403,2.697235873824364
352,59.326515151514705,5.713518096530655,10.09924242424246,2.6941432788246638
353,59.52646464646419,5.712391107235557,10.105808080808126,2.6983472983544035
354,59.70666666666619,5.7385253539062075,10.11015151515156,2.669429401340667
355,59.91151515151469,5.715239147615517,10.106969696969744,2.663334061209719
356,60.131111111110656,5.731756031209431,10.112626262626309,2.654501300695173
357,60.313787878787416,5.71216393159813,10.134242424242464,2.6671965516547065
358,60.51252525252483,5.740474846572887,10.152272727272766,2.673023050183761
359,60.733585858585364,5.761380117168488,10.150555555555586,2.6669780671218972
360,60.921818181817706,5.77604195688403,10.187828282828317,2.6539675714905666
361,61.113888888888404,5.756920145864488,10.196363636363673,2.658412892350201
362,61.33393939393892,5.783391189576233,10.209292929292962,2.6775232705240217
363,61.53368686868641,5.818512461450476,10.221868686868724,2.6810531023610777
364,61.70499999999948,5.811708664740151,10.256363636363677,2.69140671301987
365,61.926161616161124,5.8132769808601195,10.266414141414181,2.6923921140666485
366,62.11555555555506,5.808811604441313,10.253383838383881,2.700484511674944
367,62.310656565656075,5.857654902304698,10.281262626262668,2.712417990176559
368,62.51732323232273,5.859796603166913,10.271313131313171,2.735610345583059
369,62.72979797979751,5.903990654843917,10.289292929292975,2.719410485460018
370,62.93893939393889,5.861919162112035,10.300505050505098,2.7205103685974983
371,63.10237373737325,5.868754317968063,10.316818181818228,2.732212124087597
372,63.30565656565611,5.85471251617675,10.34338383838388,2.7482966773201287
373,63.4968181818177,5.873764066008459,10.359343434343476,2.7442939080331934
374,63.70702020201971,5.888804142666884,10.372878787878829,2.7562551000984707
375,63.89393939393889,5.895937531865067,10.405000000000038,2.754632655866958
376,64.10611111111061,5.879416272734143,10.407424242424284,2.769103172852169
377,64.33409090909039,5.897051897951555,10.416515151515192,2.7911063566100283
378,64.52636363636314,5.900772163133587,10.408484848484886,2.8002574582466955
379,64.7529797979793,5.920021147788786,10.42707070707075,2.7809160710942162
380,64.95414141414089,5.926362640397189,10.430909090909132,2.786880757531334
381,65.17328282828234,5.9158540548725,10.453585858585905,2.803494155359506
382,65.3651010101005,5.9158346778989035,10.486414141414189,2.8261403045529048
383,65.59904040403991,5.91570754889048,10.469393939393985,2.849612823803842
384,65.79444444444394,5.907601146056487,10.474747474747524,2.857079947417688
385,66.01242424242372,5.91277375606918,10.479444444444496,2.841898346729106
386,66.17035353535303,5.917560314608822,10.49212121212126,2.8285609819931965
387,66.35540404040354,5.946010137474011,10.508080808080855,2.852604120865827
388,66.56843434343381,5.965365182838029,10.516717171717225,2.884063365332966
389,66.7859595959591,5.956677884291099,10.536060606060655,2.882749977701057
390,66.98878787878739,5.964057206244046,10.550707070707118,2.925679059533366
391,67.15005050504999,5.993866380545903,10.589343434343483,2.916389964136514
392,67.3290909090904,6.016167667267419,10.6165151515152,2.9219443050971603
393,67.53621212121158,6.002414491186716,10.636616161616212,2.890959416848046
