round,bid1_mean,bid1_std,bid2_mean,bid2_std
0,0.9000000000000001,1.1102230246251565e-16,0.29999999999999993,5.551115123125783e-17
1,0.5163636363636364,0.21006885923390625,0.20666666666666664,0.05188459327472603
2,0.47727272727272724,0.21747043116192155,0.16424242424242425,0.06069387577403365
3,0.4518181818181818,0.24478190663973065,0.1593939393939394,0.11349850223321335
4,0.44363636363636366,0.20023952598973818,0.10424242424242425,0.08462307721554939
5,0.48454545454545456,0.1823650865527402,0.2003030303030303,0.0595120964469225
6,0.5545454545454545,0.1908657959565194,0.12424242424242424,0.07664929734971934
7,0.3263636363636364,0.14347804854131221,0.11818181818181817,0.09595108946879098
8,0.3972727272727272,0.21467061064426163,0.1618181818181818,0.07172542277190842
9,0.37545454545454543,0.16539709292217755,0.1333333333333333,0.06773252640459883
10,0.39636363636363636,0.22246552337589096,0.15060606060606058,0.08194210592607218
11,0.3454545454545455,0.091723623677305,0.20090909090909087,0.0699475075384079
12,0.29818181818181816,0.15734365190050864,0.1618181818181818,0.08392571817267278
13,0.3590909090909091,0.10311271214044695,0.1463636363636364,0.0709770459150841
14,0.31363636363636366,0.11217238799320968,0.20454545454545459,0.08061118689554762
15,0.30636363636363634,0.10909469690393746,0.15666666666666668,0.07082162437659024
16,0.40909090909090906,0.09465029152596632,0.11303030303030301,0.056465369251440835
17,0.34090909090909094,0.12339883600452935,0.1878787878787879,0.07247430753394786
18,0.3472727272727273,0.10275542655232575,0.18787878787878787,0.06558348691354562
19,0.32727272727272727,0.10539183088137775,0.15424242424242424,0.07447952245672017
20,0.32818181818181813,0.13932837720369412,0.11848484848484848,0.054988937864080004
21,0.29636363636363633,0.10382757480195808,0.13606060606060605,0.07578726690894723
22,0.4127272727272728,0.15572809531173712,0.10636363636363637,0.10430979148054324
23,0.3218181818181818,0.08393228281879121,0.1590909090909091,0.08866161256541484
24,0.349090909090909,0.10034650710215731,0.1827272727272727,0.09366577943365763
25,0.2899999999999999,0.10464027320711422,0.16090909090909092,0.08262731223556002
26,0.30727272727272725,0.07051170701696478,0.15757575757575756,0.09200351332773365
27,0.3272727272727272,0.07788527269310506,0.12606060606060607,0.06572614805470009
28,0.3445454545454545,0.10651892316267347,0.11727272727272726,0.1073518797179236
29,0.36454545454545456,0.1538728679921585,0.1678787878787879,0.07443944174082065
30,0.2881818181818182,0.03836535972001671,0.1596969696969697,0.06275069098796762
31,0.3672727272727273,0.05894387300889936,0.1572727272727273,0.10335465877877203
32,0.32818181818181824,0.07412854593416796,0.15484848484848485,0.08093178662501972
33,0.2609090909090909,0.03176619129028391,0.22424242424242422,0.06959148803274413
34,0.33181818181818185,0.1290941100755505,0.13545454545454544,0.07704422543043903
35,0.2663636363636363,0.0788397265300866,0.17939393939393938,0.09243964104212178
36,0.31818181818181807,0.08039160352521506,0.21272727272727274,0.042484805256537896
37,0.32818181818181813,0.06722971597994298,0.1433333333333333,0.0764099186346144
38,0.33181818181818185,0.07410624492706457,0.19,0.06197025264624541
39,0.33272727272727276,0.07421211502530382,0.1827272727272727,0.07262682457179936
40,0.30818181818181817,0.043872467316413276,0.1703030303030303,0.0707405404189812
41,0.35545454545454547,0.0599517712501729,0.16696969696969696,0.07558100635463535
42,0.3209090909090909,0.04946824676513742,0.15242424242424243,0.07564901312250907
43,0.31181818181818177,0.059896605127378655,0.13454545454545452,0.09640174584719673
44,0.32545454545454544,0.04824181513244218,0.21030303030303035,0.07219756589788488
45,0.3463636363636363,0.06356489493241214,0.18212121212121213,0.06166424684404225
46,0.30818181818181817,0.05117624707286389,0.16333333333333336,0.08403779376288145
47,0.3563636363636363,0.10235249414572778,0.13727272727272727,0.051247970239095136
48,0.36727272727272725,0.11341432853636868,0.14969696969696972,0.07077168764603636
49,0.31636363636363635,0.05601062472999768,0.1603030303030303,0.0821033190838919
50,0.32636363636363636,0.06844796539665843,0.176969696969697,0.08372853945674216
51,0.32818181818181813,0.04986759327964537,0.13606060606060605,0.0770728252088564
52,0.2963636363636364,0.05795409982003356,0.19666666666666668,0.09020382999530482
53,0.31818181818181823,0.04004130099190044,0.11787878787878789,0.07910716191998027
54,0.34454545454545454,0.08846253350832059,0.14272727272727276,0.08372031359885669
55,0.3618181818181818,0.07560226504106106,0.2084848484848485,0.09607351026986533
56,0.29181818181818187,0.06131479537788089,0.14878787878787877,0.0723278171336114
57,0.31909090909090904,0.07523516849527484,0.1524242424242424,0.08453459254652163
58,0.3318181818181818,0.07969466525070223,0.1581818181818182,0.09576716484400566
59,0.2909090909090909,0.04741238112874655,0.18606060606060607,0.07805251228508187
60,0.3118181818181818,0.035454545454545454,0.18666666666666668,0.07954415583355402
61,0.3018181818181818,0.06932973078159134,0.18848484848484845,0.09298439297541512
62,0.3227272727272727,0.07466177177973515,0.14090909090909093,0.09199602738258944
63,0.3009090909090909,0.08023210132262913,0.16969696969696968,0.11983306417284913
64,0.30727272727272725,0.07144320983414,0.18303030303030304,0.08094029587780145
65,0.3172727272727272,0.058557028782501505,0.12818181818181817,0.06852841199596489
66,0.3154545454545455,0.053790226154498244,0.17060606060606057,0.0831435856277419
67,0.3372727272727273,0.08434972455828087,0.11424242424242423,0.06409717714173555
68,0.3236363636363636,0.03572160491706999,0.16878787878787876,0.07986501467682618
69,0.30545454545454553,0.04363636363636364,0.1209090909090909,0.08436496428770286
70,0.3190909090909091,0.09468957546889382,0.15606060606060607,0.06835667813288412
71,0.34272727272727266,0.06779282977273511,0.13454545454545455,0.06295741706611195
72,0.36181818181818176,0.12738955676802444,0.18515151515151515,0.08739101831792914
73,0.3418181818181818,0.04779432519307241,0.18515151515151512,0.07005769628014333
74,0.3109090909090909,0.04755162483862554,0.13303030303030303,0.0724039530347597
75,0.3181818181818181,0.08069942189517143,0.13727272727272727,0.061074703237706536
76,0.3336363636363636,0.05254671278770336,0.20515151515151517,0.07309314534998033
77,0.2972727272727272,0.05906293043920285,0.15939393939393942,0.08604353223719419
78,0.3663636363636364,0.1103750181340831,0.13606060606060605,0.08159847042985667
79,0.31727272727272726,0.07846144497208447,0.16696969696969693,0.08079551670002866
80,0.32909090909090905,0.05645154435003645,0.16090909090909092,0.0850587222211533
81,0.36,0.046390366626083895,0.13515151515151513,0.07484541767731069
82,0.3054545454545454,0.048820805753082,0.11606060606060606,0.0807227453457922
83,0.34545454545454546,0.08804581827493273,0.14696969696969697,0.0932255379082022
84,0.32818181818181813,0.040134072826625664,0.14424242424242423,0.11627205992495324
85,0.29818181818181816,0.06399896693381106,0.18515151515151518,0.10183306168327963
86,0.28,0.04,0.17606060606060606,0.10630664103608324
87,0.36,0.08461873656887342,0.16515151515151513,0.06027561429470647
88,0.37999999999999995,0.09116328099433942,0.17939393939393938,0.07439748803484776
89,0.2709090909090909,0.05674358739755358,0.14606060606060606,0.0692714281805069
90,0.3181818181818182,0.04490577830992171,0.16,0.10510216290098243
91,0.34363636363636363,0.05266453948349178,0.12696969696969698,0.07811425316349822
92,0.3036363636363636,0.057954099820033564,0.19030303030303028,0.09072506626737435
93,0.3118181818181818,0.04913297860680604,0.11393939393939394,0.09222482211698065
94,0.3136363636363636,0.06353888638184202,0.20696969696969697,0.0665846603059777
95,0.29818181818181816,0.04449904818371061,0.17969696969696974,0.06264817146916382
96,0.3363636363636363,0.05604012729971796,0.13242424242424242,0.08560324479144822
97,0.3345454545454545,0.05789703028396602,0.21575757575757576,0.05237780391954538
98,0.32272727272727264,0.07252813646104798,0.1527272727272727,0.08396947278602664
99,0.32181818181818184,0.033078918906655014,0.12272727272727271,0.08148360322250758
