round,regret1_mean,regret1_std,regret2_mean,regret2_std
0,0.0,0.0,4.949494949494962,1.2434497875801753e-14
1,4.371212121212122,2.90260724408012,5.429292929292931,2.9064373068397575
2,6.144444444444445,3.519004187317793,6.742424242424246,2.6809049406660557
3,7.409090909090911,3.8276664571369223,8.95757575757576,3.7509956505672504
4,8.529797979797983,4.243776209542862,11.655050505050507,4.714331196548665
5,9.829797979797982,4.69073472887824,13.838888888888889,5.536563013001758
6,10.704040404040406,5.10349384476245,15.866161616161621,6.025476364727999
7,11.435858585858591,5.529909837966545,18.0510101010101,6.643827940202118
8,12.260606060606067,5.617470053235719,20.201010101010105,7.130787244180204
9,12.866666666666667,5.687649622537607,21.74646464646464,7.628731221306332
10,13.55252525252526,5.862952134710354,23.51111111111111,8.086795382928297
11,14.029292929292936,6.046775380379631,25.087878787878793,8.576110390001261
12,14.70303030303031,6.440466458514056,26.602020202020203,8.59378742629429
13,15.026767676767683,6.441639358956229,28.0439393939394,8.686880006452572
14,15.342929292929295,6.533886987497662,29.480303030303034,9.079612214939367
15,15.836868686868694,6.561732529787402,30.964646464646464,9.451270962351865
16,16.379797979797985,6.908916945060159,32.44696969696969,9.72385103763641
17,16.815151515151516,7.068169891112669,33.85707070707069,9.963051972240798
18,17.169191919191917,7.058688830174085,34.89949494949493,9.9080676141489
19,17.542929292929294,7.185672064750838,35.97878787878788,10.044183027632581
20,17.86717171717172,7.2607464974361,36.922727272727286,10.168815990121708
21,18.101010101010107,7.321253651185529,38.0459595959596,10.552901157236555
22,18.377272727272732,7.655448384007833,39.307070707070714,11.08257372929495
23,18.574242424242428,7.626185212664821,40.3590909090909,11.20175582158346
24,18.804040404040407,7.711193014334155,41.46262626262625,11.720221041738828
25,18.85606060606061,7.76612788474488,42.711616161616185,11.946089098124652
26,19.15505050505051,7.848884117478297,43.92727272727273,12.263302529070142
27,19.342929292929302,7.951950819422028,45.09747474747477,12.107956251207934
28,19.486363636363645,8.091514545626016,46.39898989898993,12.373524013827396
29,19.66313131313132,8.096326812594786,47.543939393939446,12.265616377412314
30,19.964646464646474,8.176826947458336,48.53030303030304,12.118348777963817
31,20.123737373737377,8.194551056877557,49.16111111111113,12.329020198589955
32,20.338383838383848,8.326460281678228,49.97424242424242,12.37117577071821
33,20.514141414141417,8.347112513775087,51.10909090909091,12.249595609349427
34,20.688383838383853,8.271135054161254,52.15505050505051,12.158369090252307
35,20.985353535353543,8.496221019073023,52.988383838383854,12.04508513293311
36,21.29646464646466,8.528417643938283,53.64797979797981,11.82853913540245
37,21.422222222222235,8.547298198807438,54.4409090909091,11.746072540666477
38,21.56767676767678,8.673924229236583,55.371212121212174,11.816999800597342
39,21.71363636363638,8.69242321536198,56.20858585858586,11.675643175293597
40,21.903030303030313,8.915369990021368,56.934343434343454,12.133235829434966
41,22.16161616161617,8.9408233748431,57.59898989898993,12.421220828268279
42,22.345959595959606,8.95317768300204,58.27525252525255,12.71119791135351
43,22.484343434343444,8.936447882409709,59.3868686868687,12.757391850686249
44,22.698989898989918,9.02007001611421,60.219696969697004,12.836500936796503
45,22.809090909090923,8.975137636966334,60.725252525252536,13.206854431664866
46,22.856060606060627,8.956567351079153,61.5616161616162,13.11950455837253
47,23.032828282828305,9.044165390428667,62.469191919191935,13.314939667729249
48,23.138383838383852,9.083658781093758,63.076262626262654,13.20715683576605
49,23.301010101010114,9.046850362388055,63.66060606060608,13.044985229144924
50,23.44545454545456,9.03052216532978,64.59141414141415,13.182191826818666
51,23.581313131313138,9.065790480426761,65.4060606060606,13.305651015413911
