round,regret1_mean,regret1_std,regret2_mean,regret2_std
0,0.0,0.0,0.0,0.0
1,0.24343434343434342,0.16446045140866883,0.4333333333333333,0.24269555524874403
2,0.4454545454545455,0.3264814602130895,0.6494949494949495,0.2598552334920873
3,0.5646464646464646,0.3920298188134342,0.7464646464646464,0.4428909949695982
4,0.6696969696969697,0.30965980523810976,0.7838383838383838,0.4998561164263816
5,0.8505050505050505,0.25874363873269285,0.9484848484848485,0.5364853673043662
6,1.0060606060606059,0.1782019732525282,1.1101010101010098,0.48437371536144225
7,1.0777777777777777,0.30876889544249164,1.2151515151515153,0.6144378936147106
8,1.284848484848485,0.4774220812754891,1.1777777777777776,0.5349569714757219
9,1.3888888888888888,0.5672281558938082,1.3555555555555554,0.5597964852401774
10,1.3676767676767678,0.4757822378818798,1.608080808080808,0.4263487873091172
11,1.3333333333333335,0.48505887691082733,1.9171717171717169,0.45440626376146975
12,1.3464646464646461,0.4519126896575977,1.9515151515151516,0.4984579833723539
13,1.4565656565656564,0.46499328294981856,2.118181818181818,0.5598374930009007
14,1.514141414141414,0.5485406523316966,2.2555555555555555,0.6894492522302692
15,1.5444444444444443,0.49642020208597215,2.3737373737373733,0.783320145249748
16,1.5696969696969698,0.5440723227460927,2.4444444444444446,0.7877751809629765
17,1.5989898989898994,0.5465019871855501,2.6040404040404037,0.7469941124673003
18,1.5858585858585859,0.5291425493830515,2.78080808080808,0.6968386643039924
19,1.5141414141414145,0.6042472872969253,2.890909090909091,0.7555366496851407
20,1.5232323232323235,0.5904349301957198,3.017171717171717,0.7979932232600359
21,1.5919191919191917,0.5519663673879743,3.1111111111111107,0.7119600075436804
22,1.521212121212121,0.5344035787502961,3.271212121212122,0.7070636724036788
23,1.609090909090909,0.6117418900040402,3.4666666666666672,0.7370526490618104
24,1.614141414141414,0.6135031239144181,3.5540404040404043,0.7647473680137722
25,1.6252525252525252,0.6284005541073369,3.5883838383838396,0.6994001321435135
26,1.701010101010101,0.6319261670027615,3.7383838383838395,0.8011629390407167
27,1.8585858585858588,0.6294639584700253,3.802020202020203,0.7889813575057288
28,1.8868686868686873,0.6110869015991011,3.882323232323233,0.6953283630750907
29,1.8727272727272726,0.6106593204333162,3.90959595959596,0.6802355369097766
30,1.9707070707070706,0.49249960573260526,4.044949494949496,0.7861949437269895
31,1.9303030303030304,0.4517862381922417,4.294444444444445,0.8105834038181733
32,2.0126262626262625,0.5038533792006018,4.344949494949496,0.9051881715734783
33,2.0853535353535357,0.5884757373933649,4.401515151515153,0.928719767250064
34,2.0934343434343434,0.6091137322557826,4.505555555555557,0.8791780452800908
35,2.2045454545454533,0.6151724549022672,4.540909090909092,1.0410423902219144
36,2.3358585858585847,0.5389684036269209,4.525757575757579,1.1189084761235064
37,2.479292929292929,0.43799527769058993,4.585353535353537,1.2327132393282987
38,2.5186868686868698,0.4644490687420541,4.733333333333334,1.2275320838312198
39,2.4626262626262636,0.46034570880495934,4.866666666666667,1.1765968575894024
40,2.3893939393939405,0.5015914373302838,4.955050505050506,1.2768900377692016
41,2.444949494949495,0.5472494318117684,5.0489898989899,1.4103087492776025
42,2.4414141414141413,0.5085494956557126,5.174242424242427,1.418775326181354
43,2.431818181818181,0.506509256958803,5.35959595959596,1.461047127335419
44,2.460606060606061,0.5807325379067474,5.466666666666667,1.4630018631521224
45,2.488383838383838,0.6368927173671881,5.594949494949495,1.4934178613096651
46,2.4631313131313126,0.6050835980225002,5.6505050505050525,1.4524251521400786
47,2.547474747474747,0.5534865052544855,5.692929292929294,1.4094000602177752
48,2.634848484848484,0.5957072312784231,5.805050505050506,1.5738482345776281
49,2.680303030303029,0.5917461480433196,5.9141414141414135,1.540677240220953
50,2.7570707070707066,0.5810998388855211,6.012121212121212,1.4701502303596585
51,2.9075757575757573,0.5982708563428681,6.134343434343435,1.641032123377277
52,2.9909090909090903,0.6417393592127077,6.193434343434345,1.6550082756932085
53,2.968686868686868,0.6153612951088232,6.329797979797981,1.6583770738063917
54,3.0010101010101002,0.690057955272256,6.369191919191918,1.6320579498655128
55,3.0979797979797987,0.6518368949504251,6.424242424242425,1.6549280523587218
56,3.1868686868686877,0.6859173447405581,6.475757575757574,1.6092827090569375
57,3.244444444444446,0.7259253793342648,6.575757575757575,1.5700995934635993
58,3.352525252525253,0.7498556130784508,6.573737373737373,1.5200597268886669
59,3.382828282828284,0.7855599131220846,6.682323232323232,1.513284118594202
60,3.4333333333333345,0.8224381122769432,6.725757575757575,1.491329650382363
61,3.4838383838383846,0.9214169983057956,6.779292929292927,1.4517141530779096
62,3.626767676767674,0.9955196284757762,6.798484848484845,1.4387637287748252
63,3.639898989898989,1.0265008323326965,6.890404040404036,1.3213516012311488
64,3.6843434343434325,1.0198425459294729,6.983333333333327,1.27997585124782
65,3.8000000000000007,1.0968557524020157,7.109595959595954,1.3555560259825499
66,3.958080808080806,1.0564494064714278,7.115656565656559,1.3786814070704752
67,4.024747474747473,1.104626278143825,7.26666666666666,1.412334343246155
68,4.2101010101010115,1.141414588361404,7.23636363636363,1.396171540284731
69,4.2878787878787845,1.3120469493218483,7.386868686868681,1.4895894216999148
70,4.4166666666666625,1.3149972174378126,7.440404040404036,1.6308311512393514
71,4.421717171717168,1.410611123759929,7.552525252525248,1.5703614547165061
72,4.455050505050503,1.4436962991513287,7.54797979797979,1.5612895270404539
73,4.574242424242421,1.4355416285746219,7.565151515151507,1.567890960192958
74,4.578282828282825,1.419760211894835,7.716666666666659,1.4756335548935333
75,4.568181818181815,1.452468090781795,7.835353535353522,1.4173848087055985
76,4.692424242424234,1.3738960284200818,7.947474747474738,1.5052457333890514
77,4.68939393939393,1.3792415171152699,8.056565656565647,1.7378035644013672
78,4.727777777777767,1.4292080675810386,8.150505050505041,1.7394599290618276
79,4.733838383838375,1.4234488977886952,8.353535353535344,1.7504383114569118
80,4.851010101010091,1.4802516800263381,8.384343434343423,1.780321942732135
81,4.714141414141404,1.5115887404830275,8.495454545454532,1.741855345570754
