metric,player1,player2
mean_regret,77.07575757575697,66.86666666664465
std_regret,6.834800174031587,5.067443414264424
mean_utility,527.9989898989554,521.0898989898632
std_utility,12.299799670384644,14.618059498576882
mean_win_rate,0.50576,0.49424
std_win_rate,0.003696538921748296,0.0036965389217482806
