round,bid1_mean,bid1_std,bid2_mean,bid2_std
0,1.0,0.0,1.0,0.0
1,0.48686868686868695,0.32224596980348147,0.5464646464646465,0.29214279646986285
2,0.397979797979798,0.11447613387076518,0.48989898989898994,0.28961024581349865
3,0.48686868686868695,0.15957038536943602,0.6,0.26610746387189865
4,0.5434343434343434,0.24325614836835732,0.5515151515151515,0.172025866321922
5,0.5191919191919192,0.1722037076454633,0.5767676767676767,0.24516339718076297
6,0.4717171717171717,0.1643114891999764,0.46060606060606063,0.27880251754862234
7,0.5171717171717172,0.1191576735600697,0.47070707070707074,0.25478584127817017
8,0.4666666666666667,0.11063257834418641,0.601010101010101,0.18887808536057482
9,0.44848484848484854,0.16672481385426502,0.42525252525252527,0.20204292801466406
10,0.49595959595959604,0.16126540219750762,0.38282828282828285,0.18834795336174373
11,0.5363636363636364,0.13570360278713017,0.6121212121212121,0.182389674230734
12,0.5333333333333334,0.1659642375639667,0.49393939393939396,0.3303030303030304
13,0.5131313131313131,0.12614540012726597,0.5808080808080809,0.13925113457989338
14,0.5080808080808081,0.09604461943044294,0.3777777777777778,0.14307823199697597
15,0.5353535353535355,0.11481432111824505,0.5373737373737375,0.15988976919118694
16,0.5676767676767678,0.09537835663929599,0.5404040404040404,0.13470748880462044
17,0.5535353535353537,0.07769246271931075,0.5333333333333334,0.18331594096203097
18,0.5787878787878789,0.08293292232366066,0.6262626262626263,0.12196734422726128
19,0.5818181818181818,0.08561462666835189,0.6828282828282829,0.14949494949494951
20,0.5737373737373738,0.08216040164712225,0.5393939393939395,0.2078060360959087
21,0.5606060606060608,0.08692152492188246,0.5828282828282829,0.1635646432178063
22,0.5808080808080808,0.08843432901256885,0.5363636363636364,0.32654395726287055
23,0.5898989898989899,0.14949494949494951,0.6242424242424243,0.18722597566218444
24,0.6020202020202021,0.08842856011409815,0.6787878787878789,0.12870763988845638
25,0.591919191919192,0.047635661101218564,0.6878787878787881,0.15651351363708313
26,0.6131313131313132,0.06624445427098824,0.5484848484848486,0.16732651748216393
27,0.6202020202020203,0.07272727272727272,0.6050505050505052,0.15295277564127358
28,0.6343434343434344,0.06817994759873215,0.6464646464646464,0.18226656272549432
29,0.6434343434343435,0.05768198600108782,0.5575757575757576,0.25044802218248985
30,0.6545454545454545,0.07610023515893884,0.585858585858586,0.19576164113738415
31,0.6333333333333334,0.05210594091526839,0.7050505050505051,0.04754990826642351
32,0.6686868686868688,0.07125330136787231,0.5343434343434343,0.2620993159535602
